nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,pmid
NCT04334512,,2020-04-02,,,2021-09-02,2020-04-02,2020-04-06,Actual,,,,,,,2021-09-02,2021-09-05,Actual,"June 22, 2020",Actual,2020-06-22,September 2021,2021-09-30,September 2024,Anticipated,2024-09-30,June 2023,Anticipated,2023-06-30,,Interventional,HAZDpaC,,A Study of Quintuple Therapy to Treat COVID-19 Infection,"A Randomized, Double-Blind, Placebo-Controlled Phase IIa Study of Quintuple Therapy to Treat COVID-19 Infection",Recruiting,,Phase 2,600,Anticipated,ProgenaBiome,,2,,,FALSE,,,,TRUE,TRUE,FALSE,,,FALSE,,,,,,No,,2022-06-11 18:38:27,2022-06-11 18:38:27,,,,,,32205204
NCT04333095,,2020-03-27,,,2021-06-08,2020-04-01,2020-04-03,Actual,,,,,,,2021-06-08,2021-06-09,Actual,"February 6, 2020",Actual,2020-02-06,June 2021,2021-06-30,June 2021,Anticipated,2021-06-30,June 2021,Anticipated,2021-06-30,,Interventional,,,Sternal Block With Liposomal Bupivacaine vs. Saline Prior to Incision in Cardiac Surgery,Regional Blockade of the Sternum With Liposomal Bupivacaine Prior to Incision Decreases Opioid Use in Patients Undergoing Cardiac Surgery (Sternal Block),Recruiting,,Phase 4,100,Anticipated,Baylor Research Institute,,2,,,FALSE,,,,FALSE,TRUE,FALSE,,,TRUE,,,,,,No,"At this point, we do not plan to shared IPD but will share cumulative results in an abstract and manuscript.",2022-06-11 18:39:14,2022-06-11 18:39:14,,,,,,30170012
NCT00021567,,2001-07-24,,,2008-03-03,2001-07-24,2001-07-25,Estimate,,,,,,,2008-03-03,2008-03-04,Estimate,July 2001,,2001-07-31,June 2002,2002-06-30,June 2002,,2002-06-30,,,,,Interventional,,,"A Randomized, Double-Blinded, Placebo-Controlled, Phase II Inhaled Interferon Gamma-1b and Antimycobacterials to Treat Pulmonary Mycobacterium Avium Complex Infections","A Randomized, Double-Blinded, Placebo-Controlled, Phase II Study of the Safety and Efficacy of Inhaled Interferon Gamma-1b With Antimycobacterial in Previously Treated or Moderate to Severe Pulmonary Mycobacterium Avium Complex (MAC) Infection",Completed,,Phase 2,20,,National Institutes of Health Clinical Center (CC),,,,,FALSE,,,,,,,,,,,,,,,,,2022-06-28 2:09:45,2022-06-28 2:09:45,NIH,,,,,3944484
NCT03651297,,2018-08-14,,,2021-07-30,2018-08-27,2018-08-29,Actual,,,,,,,2021-07-30,2021-08-06,Actual,"November 20, 2018",Actual,2018-11-20,July 2021,2021-07-31,"June 30, 2023",Anticipated,2023-06-30,"July 31, 2022",Anticipated,2022-07-31,,Interventional,,,Simple Fall-Arrest Harness vs. Adjustable Harness,Testing a Simple Fall-arrest Harness vs. an Actuated and Instrumented Harness in Balance Training,Suspended,,Not Applicable,40,Anticipated,Cleveland State University,,2,,Lab closed due to Covid 19,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,2022-06-22 9:42:08,2022-06-22 9:42:08,,,,,,
NCT04281264,,2020-02-14,,,2021-07-06,2020-02-19,2020-02-24,Actual,,,,,,,2021-07-06,2021-07-07,Actual,"February 9, 2019",Actual,2019-02-09,July 2021,2021-07-31,"June 30, 2021",Actual,2021-06-30,"June 30, 2021",Actual,2021-06-30,,Interventional,,,Strength Training in Hypoxia to Improve Bone and Cardiovascular Health of Elderly,Strength Training in Hypoxia to Improve Bone and Cardiovascular Health of Elderly,Completed,,Not Applicable,120,Actual,University of Extremadura,,6,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,2022-06-11 19:08:06,2022-06-11 19:08:06,,,,,,9347195
NCT03835377,,2019-01-11,,,2019-02-18,2019-02-07,2019-02-08,Actual,,,,,,,2019-02-18,2019-02-19,Actual,"January 6, 2010",Actual,2010-01-06,February 2019,2019-02-28,"August 15, 2010",Actual,2010-08-15,"June 25, 2010",Actual,2010-06-25,,Interventional,,,Iron-Biofortified Beans Intervention in Mexico,A Randomized Feeding Trial of Iron-Biofortified Beans in School Children in Mexico,Completed,,Not Applicable,574,Actual,Cornell University,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,2022-06-12 2:56:49,2022-06-12 2:56:49,,,,,,30759887
NCT03648684,,2018-07-05,,,2020-11-02,2018-08-23,2018-08-27,Actual,,,,,,,2020-11-02,2020-11-04,Actual,"September 4, 2018",Actual,2018-09-04,November 2020,2020-11-30,"October 1, 2020",Actual,2020-10-01,"October 1, 2020",Actual,2020-10-01,,Interventional,,,Examining Expectancy Challenges to Prevent Nonmedical Prescription Stimulant Use,Examining Expectancy Challenges to Prevent Nonmedical Prescription Stimulant Use,Completed,,Not Applicable,131,Actual,University of Wyoming,,3,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,Undecided,,2022-06-22 9:44:13,2022-06-22 9:44:13,,,,,,
NCT04083508,,2019-09-05,,,2022-06-06,2019-09-05,2019-09-10,Actual,,,,,,,2022-06-06,2022-06-09,Estimate,"October 5, 2020",Actual,2020-10-05,April 2022,2022-04-30,"August 4, 2023",Anticipated,2023-08-04,"August 4, 2023",Anticipated,2023-08-04,,Interventional,MIST1,,Vivax Malaria Human Infection Studies in Thailand,A Clinical Study to Assess the Feasibility of a Controlled Human Plasmodium Vivax Malaria Infection Model Through Sporozoite Infection in Thai Adults,Recruiting,,Not Applicable,6,Anticipated,University of Oxford,,1,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,https://www.tropmedres.ac/units/moru-bangkok/bioethics-engagement/data-sharing,Yes,"With participant's consent, suitably anonymised clinical data and results from blood analyses stored in the database may be shared according to the terms defined in the MORU data sharing policy with other researchers to use in the future.",2022-06-10 3:41:04,2022-06-10 3:41:04,,,,,,
NCT04272437,,2020-02-10,,,2020-02-13,2020-02-13,2020-02-17,Actual,,,,,,,2020-02-13,2020-02-17,Actual,"June 15, 2017",Actual,2017-06-15,February 2020,2020-02-29,"March 3, 2019",Actual,2019-03-03,"December 31, 2018",Actual,2018-12-31,,Interventional,,,TRA for Preventing Symptomatic Urinary Tract Infection Among High-risk Elderly Residing in Nursing Homes,Concentrated Traditional Chinese Herbal Extract Granules TRA for Preventing Symptomatic Urinary Tract Infection Among High-risk Elderly Residing in Nursing Homes-A Randomized Placebo-Controlled Trial,Completed,,Phase 2,162,Actual,Changhua Christian Hospital,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,,,2022-06-11 19:12:49,2022-06-11 19:12:49,,,,,,
NCT03834428,,2019-02-05,,,2019-07-14,2019-02-06,2019-02-08,Actual,,,,,,,2019-07-14,2019-07-16,Actual,"March 21, 2019",Actual,2019-03-21,July 2019,2019-07-31,"July 13, 2019",Actual,2019-07-13,"June 7, 2019",Actual,2019-06-07,,Interventional,,,IText For ICOUGH: Improving Ambulation of Surgical Patients Through Text Messaging,IText For ICOUGH: Improving Ambulation of Surgical Patients Through Text Messaging,Completed,,Not Applicable,37,Actual,Boston Medical Center,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,2022-06-12 2:57:07,2022-06-12 2:57:07,,,,,,
NCT03646903,,2018-08-23,,,2021-08-19,2018-08-23,2018-08-24,Actual,,,,,,,2021-08-19,2021-08-23,Actual,"September 24, 2018",Actual,2018-09-24,August 2021,2021-08-31,"March 1, 2021",Actual,2021-03-01,"June 1, 2020",Actual,2020-06-01,,Interventional,,,Reducing Help-Seeking Stigma in Young Adults at Elevated Suicide Risk,Reducing Help-Seeking Stigma in Young Adults at Elevated Suicide Risk: A Randomized Controlled Trial,Completed,,Not Applicable,72,Actual,Florida State University,,3,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,2022-06-22 9:45:38,2022-06-22 9:45:38,,,,,,
NCT04264416,,2020-02-06,,,2021-01-07,2020-02-08,2020-02-11,Actual,,,,,,,2021-01-07,2021-01-11,Actual,"January 20, 2020",Actual,2020-01-20,January 2021,2021-01-31,"December 31, 2020",Actual,2020-12-31,"December 30, 2020",Actual,2020-12-30,,Interventional,,,Effects of Whole-Body Electromyostimulation on Golf Performance,"Effects of 16 Weeks of Whole-Body Electromyostimulation on Stability, Strength and Golf Performance in Amateur Golfers - A Randomized Controlled Study",Completed,,Not Applicable,50,Actual,University of Erlangen-Nürnberg Medical School,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,Immediately after publication and ending 3 years following article publication,,,Yes,"The data that support the findings of this study are available from the responsible researcher [W. Kemmler], upon reasonable request.",2022-06-11 19:17:09,2022-06-11 19:17:09,,,,,,
NCT04262102,,2020-01-17,,,2020-02-06,2020-02-06,2020-02-10,Actual,,,,,,,2020-02-06,2020-02-10,Actual,"September 27, 2019",Actual,2019-09-27,February 2020,2020-02-29,May 2022,Anticipated,2022-05-31,August 2021,Anticipated,2021-08-31,,Interventional,Dastatuz,,The Dastatuz Project,A Quasi-experimental Approach to Characterize the Factors That Influence the Acceptance of New Foods by Infants: Mothers' Diet and Weaning Method: The Dastatuz Project,Unknown status,Recruiting,Not Applicable,384,Anticipated,University of the Basque Country (UPV/EHU),,4,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,,,2022-06-11 19:18:15,2022-06-11 19:18:15,,,,,,33985471
NCT03643926,,2018-08-15,,,2021-07-15,2018-08-21,2018-08-23,Actual,,,,,,,2021-07-15,2021-07-19,Actual,"June 1, 2019",Actual,2019-06-01,July 2021,2021-07-31,"December 5, 2024",Anticipated,2024-12-05,"December 1, 2023",Anticipated,2023-12-01,,Interventional,,,Arthroscopic Versus Open Brostrom for Ankle Instability,Arthroscopic Versus Open Brostrom For Ankle Instability: A Randomized Clinical Trial,Recruiting,,Not Applicable,98,Anticipated,Federal University of São Paulo,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,After statistical analysis closure.,Registered researches that request access.,,Yes,We intend to share all the IPD available.,2022-06-22 9:48:49,2022-06-22 9:48:49,,,,,,9343643
NCT04259489,,2020-01-14,,,2020-02-05,2020-02-05,2020-02-06,Actual,,,,,,,2020-02-05,2020-02-06,Actual,"January 31, 2020",Anticipated,2020-01-31,February 2020,2020-02-29,"December 31, 2022",Anticipated,2022-12-31,"December 31, 2022",Anticipated,2022-12-31,,Interventional,ESCDM,,Effectiveness of SCDM in Patients With Type 2 Diabetes,Effectiveness of Share Care Diabetes Management in Patients With Type 2 Diabetes,Not yet recruiting,,Not Applicable,210,Anticipated,Beijing Chao Yang Hospital,,2,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,Undecided,,2022-06-11 19:19:41,2022-06-11 19:19:41,,,,,,
NCT04255368,,2020-01-22,,,2020-11-03,2020-02-03,2020-02-05,Actual,,,,,,,2020-11-03,2020-11-04,Actual,"November 9, 2017",Actual,2017-11-09,November 2020,2020-11-30,"July 25, 2020",Actual,2020-07-25,"June 16, 2018",Actual,2018-06-16,,Interventional,,,"Choline Source, Gut Microbiota and Trimethylamine-N-oxide Response",Effect of Choline Source and Gut Microbiota Composition on Trimethylamine-N-oxide Response in Humans,Completed,,Not Applicable,44,Actual,Utah State University,,3,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,No,,2022-06-11 19:21:53,2022-06-11 19:21:53,,,,,,27377678
NCT04252001,,2020-01-21,,,2020-07-02,2020-01-30,2020-02-05,Actual,,,,,,,2020-07-02,2020-07-07,Actual,"December 1, 2020",Anticipated,2020-12-01,July 2020,2020-07-31,"December 1, 2023",Anticipated,2023-12-01,"December 1, 2022",Anticipated,2022-12-01,,Interventional,YESS,,Growing up With the Young Endocrine Support System (YESS!),Growing up With the Young Endocrine Support System (YESS!): Innovative E-technology to Improve Transition From Paediatric to Adult Care,Not yet recruiting,,Not Applicable,160,Anticipated,Erasmus Medical Center,,4,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,Yes,"The IPD has not been finalized yet. The investigators intent to share the full anonymized dataset, study protocol and statistical analysis plan upon request after publication of the results. Informed consent forms will not be shared.""",2022-06-11 19:23:47,2022-06-11 19:23:47,,,,,,
NCT04251871,,2020-01-28,,,2020-05-04,2020-01-30,2020-02-05,Actual,,,,,,,2020-05-04,2020-05-05,Actual,"January 22, 2020",Actual,2020-01-22,May 2020,2020-05-31,"January 22, 2021",Anticipated,2021-01-22,"January 22, 2021",Anticipated,2021-01-22,,Interventional,,,Treatment and Prevention of Traditional Chinese Medicines (TCMs) on COVID-19 Infection,"Effects of Traditional Chinese Medicines (TCMs) on Patients With COVID-19 Infection: A Perspective, Open-labeled, Randomized, Controlled Trial",Unknown status,Recruiting,Not Applicable,150,Anticipated,Beijing 302 Hospital,,2,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,No,,2022-06-11 19:23:51,2022-06-11 19:23:51,,,,,,
NCT04250454,,2020-01-29,,,2020-04-20,2020-01-29,2020-01-31,Actual,,,,,,,2020-04-20,2020-04-22,Actual,June 2020,Anticipated,2020-06-30,April 2020,2020-04-30,December 2029,Anticipated,2029-12-31,December 2025,Anticipated,2025-12-31,,Interventional,CONTRACT,,Early Intervention in Infants With Cerebral Palsy,Protocol of a Two-group Open-label Randomized Clinical Trial With Blinded Assessment for Prevention of Contractures in Infants With High Risk of Cerebral Palsy.,Not yet recruiting,,Not Applicable,36,Anticipated,University of Copenhagen,,2,,,FALSE,,,,,FALSE,FALSE,,,,,,When the study has been published in a peer reviewed scientific journal.,University affiliation,,Yes,The university of Copenhagen has a data server available for open acces to research data. We aim to make all annonymised data available through the server as soon as the study has been published in a peer reviewed scientific journal.,2022-06-11 19:33:10,2022-06-11 19:33:10,,,,,,34230015
NCT04250012,,2020-01-21,,,2021-02-23,2020-01-30,2020-01-31,Actual,,,,,,,2021-02-23,2021-02-24,Actual,"January 28, 2019",Actual,2019-01-28,February 2021,2021-02-28,"December 15, 2020",Actual,2020-12-15,"December 15, 2020",Actual,2020-12-15,,Interventional,Uupu,,Web-based ACT to Support Parents With Children With Chronic and Developmental Conditions,Effectiveness of a Web-based Acceptance and Commitment Therapy for Wellbeing of Parents With Children With Chronic and Developmental Conditions: A Randomized Controlled Trial,Completed,,Not Applicable,111,Actual,University of Jyvaskyla,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,2022-06-11 19:33:19,2022-06-11 19:33:19,,,,,,
NCT04244591,,2020-01-23,,,2020-06-13,2020-01-25,2020-01-28,Actual,,,,,,,2020-06-13,2020-06-16,Actual,"January 26, 2020",Actual,2020-01-26,February 2020,2020-02-29,"April 13, 2020",Actual,2020-04-13,"April 13, 2020",Actual,2020-04-13,,Interventional,,,Glucocorticoid Therapy for COVID-19 Critically Ill Patients With Severe Acute Respiratory Failure,"Glucocorticoid Therapy for Critically Ill Patients With Severe Acute Respiratory Infections Caused by COVID-19: a Prospective, Randomized Controlled Trial",Completed,,Phase 2/Phase 3,80,Actual,Peking Union Medical College Hospital,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,No,,2022-06-11 19:36:02,2022-06-11 19:36:02,,,,,,9824069
NCT04324112,,2020-03-26,,,2022-06-24,2020-03-26,2020-03-27,Actual,,,,,,,2022-06-24,2022-06-27,Estimate,"October 28, 2020",Actual,2020-10-28,"February 3, 2022",2022-02-03,"July 31, 2024",Anticipated,2024-07-31,"April 30, 2024",Anticipated,2024-04-30,,Interventional,,,Encorafenib Plus Binimetinib for People With BRAF V600 Mutated Relapsed/Refractory HCL,Phase 2 Trial of Encorafenib Plus Binimetinib for Patients With BRAF V600 Mutated Relapsed/Refractory HCL,Recruiting,,Phase 2,45,Anticipated,National Institutes of Health Clinical Center (CC),,1,,,FALSE,,,,,FALSE,FALSE,,,,,,Clinical data available during the study and indefinitely.,Clinical data will be made available via subscription to BTRIS and with the permission of the study PI.,,Yes,.All IPD recorded in the medical record will be shared with intramural investigators upon request.,2022-06-28 5:59:08,2022-06-28 5:59:08,NIH,,,,,
NCT04215991,,2019-12-29,,,2022-06-21,2019-12-29,2020-01-02,Actual,,,,,,,2022-06-21,2022-06-27,Estimate,"February 19, 2020",Actual,2020-02-19,June 2022,2022-06-30,"June 15, 2024",Anticipated,2024-06-15,"May 15, 2024",Anticipated,2024-05-15,,Interventional,,,"A Study to Assess the Safety, Tolerability, and Pharmacokinetics of Cefiderocol in Hospitalized Pediatric Participants","An Open-label Study With a Nonrandomized Single-dose Phase in Subjects With Suspected or Confirmed Aerobic Gram-negative Bacterial Infections Followed by a Randomized, Multiple-dose, Active-controlled Phase in Subjects With Suspected or Confirmed Complicated Urinary Tract Infection (cUTI), Hospital-acquired Bacterial Pneumonia (HABP) or Ventilator-associated Bacterial Pneumonia (VABP) to Assess the Safety, Tolerability, and Pharmacokinetics of Cefiderocol in Hospitalized Pediatric Subjects 3 Months to < 18 Years of Age",Recruiting,,Phase 2,85,Anticipated,Shionogi Inc.,,3,,,FALSE,,,,TRUE,TRUE,FALSE,,,,,,,,,,,2022-06-28 6:07:21,2022-06-28 6:07:21,INDUSTRY,,,,,
NCT03633474,,2018-08-13,,,2019-10-21,2018-08-13,2018-08-16,Actual,,,,,,,2019-10-21,2019-10-22,Actual,"September 1, 2018",Actual,2018-09-01,October 2019,2019-10-31,"September 1, 2019",Actual,2019-09-01,"September 1, 2019",Actual,2019-09-01,,Interventional,Lac-7,,Defining the Immune Response to Nasopharyngeal Colonisation by the Commensal Neisseria Lactamica,Lactamica 7: Defining the Immune Response to Nasopharyngeal Colonisation by the Commensal Neisseria Lactamica,Completed,,Early Phase 1,31,Actual,University of Southampton,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,Undecided,,2022-06-22 9:59:57,2022-06-22 9:59:57,,,,,,
NCT04223999,,2019-11-07,,,2021-09-12,2020-01-07,2020-01-13,Actual,,,,,,,2021-09-12,2021-09-20,Actual,"October 1, 2020",Actual,2020-10-01,September 2021,2021-09-30,"March 1, 2024",Anticipated,2024-03-01,"March 1, 2023",Anticipated,2023-03-01,,Interventional,OptimalTTF-2,,Improving Tumor Treating Fields Treatment for Brain Cancer Patients With Skullremodeling Surgery (Neurosurgery),Enhancing Tumor Treating Fields for Recurrent Glioblastoma With Targeted and Individualised Skullremodeling Surgery: A Multi-center Randomized Phase 2 Trial,Recruiting,,Phase 2,70,Anticipated,University of Aarhus,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,No,All data published will be available upon request. Study protocol will be published.,2022-06-11 19:47:35,2022-06-11 19:47:35,,,,,,
NCT03630250,,2018-08-03,,,2020-02-26,2018-08-09,2018-08-14,Actual,,,,,,,2020-02-26,2020-02-27,Actual,"October 18, 2018",Actual,2018-10-18,February 2020,2020-02-29,"September 1, 2019",Actual,2019-09-01,"September 1, 2019",Actual,2019-09-01,,Interventional,NadA-Lac4,,Challenge of the Nasopharynx With Neisseria Lactamica Expressing the Meningococcal Protein Neisseria Adhesin A (NadA),Challenge of the Nasopharynx With Neisseria Lactamica Expressing the Meningococcal Protein Neisseria Adhesin A (NadA),Completed,,Early Phase 1,35,Actual,University of Southampton,,3,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,Undecided,,2022-06-22 10:03:12,2022-06-22 10:03:12,,,,,,31048443
NCT04216420,,2019-12-27,,,2021-09-16,2019-12-30,2020-01-02,Actual,,,,,,,2021-09-16,2021-09-17,Actual,"June 1, 2020",Actual,2020-06-01,September 2021,2021-09-30,"August 31, 2021",Actual,2021-08-31,"July 31, 2021",Actual,2021-07-31,,Interventional,SELFTB,,Electronic Pillbox-enabled SAT Versus DOT for TB Medication Adherence and Treatment Outcomes,Electronic Pillbox-enabled Self-administered Therapy Versus Standard Directly Observed Therapy for Tuberculosis Medication Adherence and Treatment Outcomes in Ethiopia: a Multicenter Randomized Controlled Trial,Completed,,Not Applicable,113,Actual,Addis Ababa University,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,Undecided,,2022-06-11 19:52:27,2022-06-11 19:52:27,,,,,,34404895
