title,param_value,param_type,nct_id,classification,subjects_affected,subjects_at_risk,event_count,adverse_event_term
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,43.0,76.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,33.0,76.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,40.0,76.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,34.0,76.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,11.0,61.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,12.0,61.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,5.0,60.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,6.0,60.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,4.0,56.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,2.0,56.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,8.0,61.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,13.0,61.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,40.0,84.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,43.0,84.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,18.0,68.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,21.0,68.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,9.0,62.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,10.0,62.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,10.0,62.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,12.0,62.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,12.0,263.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,1.0,116.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,10.0,263.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,1.0,116.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,2.0,259.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,115.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,1.0,259.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,115.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,1.0,258.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,115.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,162.0,321.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,58.0,141.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,163.0,328.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,56.0,139.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,57.0,286.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,25.0,127.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,23.0,267.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,10.0,121.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,8.0,261.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,8.0,118.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,41.0,278.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,16.0,123.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,152.0,324.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,68.0,151.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,63.0,286.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,39.0,136.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,43.0,278.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,25.0,128.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,38.0,272.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,28.0,131.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,2.0,127.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,4.0,129.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,1.0,127.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,4.0,129.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,127.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,127.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,1.0,127.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,127.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,127.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,127.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,85.0,173.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,96.0,185.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,77.0,167.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,87.0,175.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,39.0,145.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,45.0,155.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,18.0,134.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,35.0,146.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,4.0,131.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,6.0,131.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,34.0,148.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,24.0,141.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,86.0,167.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,120.0,196.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,50.0,154.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,68.0,164.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,35.0,147.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,39.0,153.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,30.0,142.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,25.0,143.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,2.0,81.0,,Fever (Any)
,,,NCT00574548,,4.0,129.0,,Fever (Any)
,,,NCT00574548,,1.0,116.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,81.0,,Fever (Mild)
,,,NCT00574548,,4.0,129.0,,Fever (Mild)
,,,NCT00574548,,1.0,116.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,1.0,81.0,,Fever (Moderate)
,,,NCT00574548,,0.0,127.0,,Fever (Moderate)
,,,NCT00574548,,0.0,115.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,81.0,,Fever (Severe)
,,,NCT00574548,,0.0,127.0,,Fever (Severe)
,,,NCT00574548,,0.0,115.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,1.0,81.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,127.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,115.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,39.0,100.0,,Fatigue
,,,NCT00574548,,96.0,185.0,,Fatigue
,,,NCT00574548,,58.0,141.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,40.0,96.0,,Headache
,,,NCT00574548,,87.0,175.0,,Headache
,,,NCT00574548,,56.0,139.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,17.0,90.0,,Chills
,,,NCT00574548,,45.0,155.0,,Chills
,,,NCT00574548,,25.0,127.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,9.0,86.0,,Rash
,,,NCT00574548,,35.0,146.0,,Rash
,,,NCT00574548,,10.0,121.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
