,nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed
3968,NCT05159531,,2021-11-03,,,2021-12-06,2021-12-06,2021-12-16,Actual,,,,,,,2021-12-06,2021-12-16,Actual,"December 18, 2021",Anticipated,2021-12-18,December 2021,2021-12-31,August 2023,Anticipated,2023-08-31,May 2022,Anticipated,2022-05-31,,Interventional,VPrEP,,Virtual PrEP: Rendering PrEP Delivery More Efficient,Virtual PrEP: Rendering PrEP Delivery More Efficient Using an mHealth Intervention and TAF/FTC,Not yet recruiting,,Phase 4,142,Anticipated,Unity Health Toronto,,2.0,,,False,,,,True,False,False,,,,,,,,,No,,2023-04-10 01:50:04.849094,2023-04-10 01:50:04.849094,OTHER,,,,,
3969,NCT02402010,,2015-03-25,,,2016-01-11,2015-03-25,2015-03-30,Estimate,,,,,,,2016-01-11,2016-01-12,Estimate,January 2014,,2014-01-31,January 2016,2016-01-31,January 2016,Actual,2016-01-31,January 2016,Actual,2016-01-31,,Interventional,,,Pilot Study of Adjunctive Yoga for Bipolar Depression,Pilot Study of Adjunctive Yoga for Bipolar Depression,Completed,,Not Applicable,37,Actual,Brown University,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-06 03:38:10.674799,2023-04-06 03:38:10.674799,OTHER,,,,,
3970,NCT05010577,,2021-08-11,,,2022-06-28,2021-08-11,2021-08-18,Actual,,,,,,,2022-06-28,2022-06-30,Actual,"June 21, 2022",Actual,2022-06-21,June 2022,2022-06-30,August 2023,Anticipated,2023-08-31,March 2023,Anticipated,2023-03-31,,Interventional,,,Nebulized Bacteriophage Therapy in Cystic Fibrosis Patients With Chronic Pseudomonas Aeruginosa Pulmonary Infection,"A Phase 1b/2a, Randomized, Double-Blind, Placebo-Controlled, Multicenter Study to Evaluate Nebulized Bacteriophage Treatment in Outpatient Adult Cystic Fibrosis (CF) Subjects With Chronic Pseudomonas Aeruginosa (PsA) Pulmonary Infection",Recruiting,,Phase 1/Phase 2,32,Anticipated,"BiomX, Inc.",,2.0,,,,,,,True,True,False,,,,,,,,,No,,2023-04-10 01:51:22.260598,2023-04-10 01:51:22.260598,INDUSTRY,,,,,
3971,NCT04452799,,2020-06-29,,,2020-06-29,2020-06-29,2020-06-30,Actual,,,,,,,2020-06-29,2020-06-30,Actual,"July 1, 2020",Anticipated,2020-07-01,June 2020,2020-06-30,"October 30, 2020",Anticipated,2020-10-30,"October 1, 2020",Anticipated,2020-10-01,,Interventional,,,Hesperidin and Diosmin for Treatment of COVID-19,Randomized Double-blind Controlled Parallel Study of (Hesperidin and Diosmin Mixture) for Treatment of COVID-19 Newly Diagnosed Patients in Egypt,Unknown status,Not yet recruiting,Early Phase 1,100,Anticipated,Tanta University,,2.0,,,False,,,,,False,False,,,,,,,,,No,,2023-04-10 01:51:24.101658,2023-04-10 01:51:24.101658,OTHER,,,,,
3972,NCT04452643,,2020-06-26,,,2020-10-29,2020-06-26,2020-06-30,Actual,,,,,,,2020-10-29,2020-11-02,Actual,October 2020,Anticipated,2020-10-31,October 2020,2020-10-31,December 2021,Anticipated,2021-12-31,December 2021,Anticipated,2021-12-31,,Interventional,Bacmune,,Efficacy of BACMUNE (MV130) in the Prevention of Disease Due to COVID-19 Infection in Healthcare Personnel,"Prospective, Multicenter, Randomized, Double-blind, Placebo-controlled Clinical Trial on the Efficacy of BACMUNE (MV130) in the Prevention of Disease Due to SARS-CoV-2 Infection in Healthcare Personnel",Withdrawn,,Phase 3,0,Actual,Inmunotek S.L.,,2.0,,Not authorized by Cofepris (Mexico Competent Regulatory Authority),False,,,,False,False,False,,,,,,,,,No,,2023-04-10 01:52:57.385867,2023-04-10 01:52:57.385867,INDUSTRY,,,,,
3973,NCT01814215,,2013-03-15,,,2016-06-07,2013-03-15,2013-03-19,Estimate,,,,,,,2016-06-07,2016-06-08,Estimate,April 2013,,2013-04-30,June 2016,2016-06-30,May 2016,Actual,2016-05-31,April 2016,Actual,2016-04-30,,Interventional,,,Keys to Healthy Family Child Care Homes,The Business of Childcare Homes & Child Health: Innovations for Nurturing Growth,Completed,,Not Applicable,805,Actual,"University of North Carolina, Chapel Hill",,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-07 06:40:13.391301,2023-04-07 06:40:13.391301,OTHER,,,,,
3974,NCT03129295,,2017-04-19,,,2017-04-21,2017-04-21,2017-04-26,Actual,,,,,,,2017-04-21,2017-04-26,Actual,April 2017,Anticipated,2017-04-30,April 2017,2017-04-30,September 2017,Anticipated,2017-09-30,September 2017,Anticipated,2017-09-30,,Interventional,,,Phase II Proof of Concept Study in Uncomplicated UTI,"A Randomized, Double-Blind, Placebo-Controlled, MultiCenter Study of the Efficacy and Safety of MPC-SHRC for the Relief of Symptoms Associated With Uncomplicated Urinary Tract Infections",Unknown status,Not yet recruiting,Phase 2,200,Anticipated,Mission Pharmacal,,2.0,,,False,,,,False,True,False,,,,,,,,,No,,2023-04-10 01:53:34.884481,2023-04-10 01:53:34.884481,INDUSTRY,,,,,
3975,NCT01814436,,2013-03-16,,,2016-04-26,2013-03-16,2013-03-20,Estimate,,,,,,,2016-04-26,2016-04-28,Estimate,February 2013,,2013-02-28,April 2016,2016-04-30,October 2017,Anticipated,2017-10-31,July 2017,Anticipated,2017-07-31,,Interventional,,,Revitalization of Immature Permanent Teeth With Necrotic Pulps Using SHED Cells,Revitalization of Young Immature Permanent Teeth With Necrotic Pulps Using Autologous Stem Cells From Human Exfoliated Deciduous Teeth,Unknown status,Recruiting,Not Applicable,80,Anticipated,"Air Force Military Medical University, China",,1.0,,,False,,,,True,,,,,,,,,,,,,2023-04-07 06:40:22.374832,2023-04-07 06:40:22.374832,OTHER,,,,,
3976,NCT05173675,,2021-12-02,,,2022-05-25,2021-12-15,2021-12-30,Actual,,,,,,,2022-05-25,2022-06-01,Actual,"February 12, 2022",Actual,2022-02-12,May 2022,2022-05-31,July 2024,Anticipated,2024-07-31,February 2023,Anticipated,2023-02-28,,Interventional,EIA-Diabetes,,Empathy in Action: Sunshine Calls for Life With Diabetes,Empathy in Action: Sunshine Calls for Life With Diabetes,Enrolling by invitation,,Not Applicable,300,Anticipated,University of Texas at Austin,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-10 01:54:54.387678,2023-04-10 01:54:54.387678,OTHER,,,,,
3977,NCT05387447,,2022-05-12,,,2022-05-24,2022-05-18,2022-05-24,Actual,,,,,,,2022-05-24,2022-05-31,Actual,"March 1, 2022",Actual,2022-03-01,May 2022,2022-05-31,"June 30, 2023",Anticipated,2023-06-30,"June 30, 2023",Anticipated,2023-06-30,,Interventional,,,The Loneliness Epidemic Tailoring Interventions to Reduce Loneliness and Pain,The Loneliness Epidemic Tailoring Interventions to Reduce Loneliness and Pain,Recruiting,,Not Applicable,60,Anticipated,University of Nebraska,,2.0,,,False,,,,True,False,False,,,,,,,,,Undecided,de-identified data if necessary,2023-04-10 01:54:55.584153,2023-04-10 01:54:55.584153,OTHER,,,,,
3978,NCT03398863,,2017-12-28,,,2018-02-26,2018-01-07,2018-01-16,Actual,,,,,,,2018-02-26,2018-02-27,Actual,"February 5, 2018",Actual,2018-02-05,February 2018,2018-02-28,December 2018,Anticipated,2018-12-31,July 2018,Anticipated,2018-07-31,,Interventional,,,Intra-uterine Cleaning During Cesarean Section,Intrauterine Cleaning After Delivery of Placenta During Cesarean Section,Unknown status,Recruiting,Not Applicable,400,Anticipated,Ain Shams University,,2.0,,,False,,,,True,False,False,,,,,,,,,,,2023-04-10 02:19:59.125815,2023-04-10 02:19:59.125815,OTHER,,,,,
3979,NCT05342441,,2022-04-04,,,2022-05-27,2022-04-18,2022-04-22,Actual,,,,,,,2022-05-27,2022-05-31,Actual,"May 9, 2022",Actual,2022-05-09,May 2022,2022-05-31,May 2028,Anticipated,2028-05-31,May 2026,Anticipated,2026-05-31,,Interventional,GRASE-ACL,,Optimizing Graft Selection for ACL Reconstruction,Optimizing GRAft SElection for ACL Reconstruction (GRASE-ACL Trial) - a Three-armed Randomized Controlled Trial,Recruiting,,Not Applicable,150,Anticipated,Hvidovre University Hospital,,3.0,,,False,,,,True,False,False,,,,,,6 months after publication,By request to central contact,,Yes,"Due to national legislation on anonymisation, no raw data can be available",2023-04-10 01:55:40.263649,2023-04-10 01:55:40.263649,OTHER,,,,,
3980,NCT03466931,,2018-02-02,,,2020-06-25,2018-03-14,2018-03-15,Actual,,,,,,,2020-06-25,2020-06-26,Actual,"June 1, 2018",Actual,2018-06-01,June 2020,2020-06-30,"August 30, 2021",Anticipated,2021-08-30,"June 1, 2021",Anticipated,2021-06-01,,Interventional,,,"Efficacy of the ""Milk Ladder"" Intervention in the Development of Tolerance and the Recognition of B Cell Epitopes in Babies Who Are Allergic to Cow's Milk Proteins","Efficacy of the ""Milk Ladder"" Intervention in the Development of Tolerance and the Recognition of B Cell Epitopes in Babies Who Are Allergic to Cow's Milk Proteins",Unknown status,Recruiting,Not Applicable,114,Anticipated,"Hospital San Carlos, Madrid",,2.0,,,False,,,,False,False,False,,,,,,,,,Undecided,,2023-04-10 01:56:39.903882,2023-04-10 01:56:39.903882,OTHER,,,,,
3981,NCT04280991,,2019-07-16,,,2021-10-29,2020-02-20,2020-02-21,Actual,,,,,,,2021-10-29,2021-11-01,Actual,"July 22, 2019",Actual,2019-07-22,October 2021,2021-10-31,"December 18, 2020",Actual,2020-12-18,"December 18, 2020",Actual,2020-12-18,,Interventional,HYTRIM,,Hypoxic Exercise and Glucose Metabolism,Exercise During Mild Hypoxia Exposure to Reverse Impaired Glucose Metabolism in Overweight and Obese Humans,Completed,,Not Applicable,11,Actual,Maastricht University Medical Center,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-10 01:57:25.121678,2023-04-10 01:57:25.121678,OTHER,,,,,
3982,NCT04452773,,2020-06-25,,,2020-07-14,2020-06-29,2020-06-30,Actual,,,,,,,2020-07-14,2020-07-15,Actual,"July 14, 2020",Actual,2020-07-14,July 2020,2020-07-31,December 2021,Anticipated,2021-12-31,September 2020,Anticipated,2020-09-30,,Interventional,,,Clinical Trial to Evaluate the Efficacy of Food Supplement Manremyc® Against SARS- COV-2 Infection (COVID-19) in Healthcare Workers,"Double-blind, Randomized, Placebo-Controlled Clinical Trial to Evaluate the Efficacy of the Manremyc® Food Supplement to Prevent SARS-CoV-2 Infection",Unknown status,Recruiting,Not Applicable,315,Anticipated,Reig Jofre Group,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-10 01:57:39.187454,2023-04-10 01:57:39.187454,INDUSTRY,,,,,
3983,NCT02401074,,2015-03-24,,,2020-12-05,2015-03-26,2015-03-27,Estimate,,,,,,,2020-12-05,2020-12-09,Actual,"November 8, 2018",Actual,2018-11-08,November 2020,2020-11-30,June 2020,Anticipated,2020-06-30,June 2020,Anticipated,2020-06-30,,Interventional,RATE,,Airway Temperature,Role of Airway Tissue Temperature in Asthma Exacerbation,Withdrawn,,Phase 1,0,Actual,University of Kentucky,,1.0,,"Study was withdrawn prior to patient enrollment due to COVID-19, funding termination and lack of eligible study participants.",False,,,,True,True,False,,,,,,,,,No,,2023-04-06 03:38:35.065280,2023-04-06 03:38:35.065280,OTHER,,,,,
3984,NCT03461783,,2018-01-11,,,2019-02-25,2018-03-09,2018-03-12,Actual,,,,,,,2019-02-25,2019-02-27,Actual,"June 26, 2017",Actual,2017-06-26,February 2019,2019-02-28,"February 1, 2019",Actual,2019-02-01,"August 3, 2018",Actual,2018-08-03,,Interventional,,,Activated Carbon Interphase Effect on Biofilm and Total Bacterial Load,Activated Carbon Interphase Effect on Biofilm and Total Bacterial Load: A Randomized Pilot Study,Completed,,Not Applicable,21,Actual,"Liden, Brock, DPM",,2.0,,,False,,,,False,False,True,,,True,,,,,,No,No plan to make individual participant data available to other researchers.,2023-04-10 01:58:32.217063,2023-04-10 01:58:32.217063,INDIV,,,,,
3985,NCT05107323,,2021-10-19,,,2021-11-03,2021-11-03,2021-11-04,Actual,,,,,,,2021-11-03,2021-11-04,Actual,"April 1, 2018",Actual,2018-04-01,November 2021,2021-11-30,"August 30, 2019",Actual,2019-08-30,"August 30, 2019",Actual,2019-08-30,,Interventional,COMP-S,,Feasibility and Effectiveness Study of a Compassionate Mind Training Program for Teachers,Compassionate Schools: Feasibility and Effectiveness Study of a Compassionate Mind Training Program to Promote Teachers Wellbeing,Completed,,Not Applicable,155,Actual,University of Coimbra,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-10 01:59:13.203084,2023-04-10 01:59:13.203084,OTHER,,,,,
3986,NCT03541187,,2018-05-07,,,2022-06-29,2018-05-17,2018-05-30,Actual,,,,,,,2022-06-29,2022-06-30,Actual,"July 16, 2018",Actual,2018-07-16,June 2022,2022-06-30,"June 3, 2022",Actual,2022-06-03,"June 2, 2022",Actual,2022-06-02,,Interventional,CRITICAL,,Cockroach Immunotherapy in Children and Adolescents,Cockroach Immunotherapy in Children and Adolescents,Completed,,Phase 2,104,Actual,National Institute of Allergy and Infectious Diseases (NIAID),,2.0,,,False,,,,True,True,False,,,,,,The aim is to share data with the public within 24 months upon completion of the study.,ImmPort public data access.,http://www.immport.org/immport-open/public/home/home,Yes,"Participant level data access will be made available to the public at some point in the future via the mechanism of the Immunology Database and Analysis Portal (ImmPort), a long-term archive of clinical and mechanistic data from DAIT-funded grants and contracts.",2023-04-10 01:59:21.920971,2023-04-10 01:59:21.920971,NIH,,,,,
3987,NCT04163367,,2019-10-25,,,2022-08-12,2019-11-13,2019-11-14,Actual,,,,,,,2022-08-12,2022-08-16,Actual,"November 15, 2019",Actual,2019-11-15,August 2022,2022-08-31,"July 1, 2024",Anticipated,2024-07-01,"July 1, 2024",Anticipated,2024-07-01,,Interventional,,,A Randomized Controlled Study of Safer Kids: A Manualized Intervention to Prevent Child Abuse,Can Children be Protected Against Violence and Violations From Parents? A Randomized Controlled Study of Safer Kids: A Manualized Intervention to Prevent Child Abuse,"Active, not recruiting",,Not Applicable,112,Actual,Karolinska Institutet,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-10 01:59:29.860326,2023-04-10 01:59:29.860326,OTHER,,,,,
3988,NCT04866069,,2021-04-26,,,2022-05-10,2021-04-26,2021-04-29,Actual,,,,,,,2022-05-10,2022-05-17,Actual,"April 25, 2021",Actual,2021-04-25,May 2022,2022-05-31,"September 5, 2021",Actual,2021-09-05,"September 5, 2021",Actual,2021-09-05,,Interventional,COVID-19,,Study of a Severe Acute Respiratory Syndrome-Coronavirus-2 (SARS-CoV-2) Adjuvanted Inactivated Vaccine in Healthy Adults,"Phase I Study Evaluating the Safety and Efficacy of the Protective Adjuvanted Inactivated Vaccine Developed Against SARS-CoV-2 in Healthy Participants, Administered as Two Injections Subcutaneously in Two Different Dosages.",Terminated,,Phase 1,50,Actual,The Scientific and Technological Research Council of Turkey,,3.0,,"Although cellular responses to virus were satisfactory, neutralizing titres against virus were lower then expected levels",False,,,,True,False,False,,,,,,,,,No,,2023-04-10 02:01:27.882921,2023-04-10 02:01:27.882921,OTHER,,,,,
3989,NCT02403024,,2015-03-24,,,2017-09-22,2015-03-30,2015-03-31,Estimate,,,,,,,2017-09-22,2017-09-25,Actual,August 2015,,2015-08-31,September 2017,2017-09-30,"September 22, 2017",Actual,2017-09-22,"September 22, 2017",Actual,2017-09-22,,Interventional,,,Feasibility and Efficacy of Interval Walking in Patients With Colorectal Cancer,I-Walk-CRC - Feasibility and Efficacy of Interval Walking in Patients With Colorectal Cancer,Completed,,Not Applicable,39,Actual,"Rigshospitalet, Denmark",,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-06 03:41:04.636193,2023-04-06 03:41:04.636193,OTHER,,,,,
3990,NCT04962893,,2021-07-12,,,2022-05-24,2021-07-14,2021-07-15,Actual,,,,,,,2022-05-24,2022-05-31,Actual,"June 26, 2021",Actual,2021-06-26,May 2022,2022-05-31,"January 16, 2022",Actual,2022-01-16,"January 16, 2022",Actual,2022-01-16,,Interventional,COVID-19,,Study of a Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) Virus-like Particle (VLP) Vaccine,"Phase II Study to Assess the Safety, Efficacy, and Immunogenicity of Authentic SARS-CoV-2 or Alpha Variant Spike Containing VLP Vaccines and Their Combination for the Prevention of COVID-19 in Healthy Adult Volunteers (SAVE STUDY)",Completed,,Phase 2,349,Actual,The Scientific and Technological Research Council of Turkey,,3.0,,,False,,,,True,False,False,,,,,,,,,,,2023-04-10 02:02:30.798361,2023-04-10 02:02:30.798361,OTHER,,,,,
3991,NCT05164835,,2021-10-31,,,2022-05-30,2021-12-07,2021-12-21,Actual,,,,,,,2022-05-30,2022-06-01,Actual,"January 17, 2022",Actual,2022-01-17,January 2022,2022-01-31,"January 20, 2024",Anticipated,2024-01-20,"January 20, 2024",Anticipated,2024-01-20,,Interventional,AdHemLim,,Study of Drug Acceptance and Its Persistence Over Time in Patients Receiving a Haematopoietic Stem Cell Allograft,Study of Drug Acceptance and Its Persistence Over Time in Patients Receiving a Haematopoietic Stem Cell Allograft: a Pilot Study at the University Hospital of Limoges,Recruiting,,Not Applicable,20,Anticipated,"University Hospital, Limoges",,1.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-10 02:03:13.163475,2023-04-10 02:03:13.163475,OTHER,,,,,
3992,NCT02398344,,2015-02-21,,,2016-05-12,2015-03-24,2015-03-25,Estimate,,,,,,,2016-05-12,2016-05-16,Estimate,February 2014,,2014-02-28,May 2016,2016-05-31,December 2015,Actual,2015-12-31,December 2015,Actual,2015-12-31,,Interventional,,,tDCS Immediate Effect on Cardiorespiratory Parameters in Hemiparetics Adults Patients Due to Stroke.,THE IMMEDIATE EFFECT OF ELECTRICAL STIMULATION TRANSCRANIAL DIRECT CURRENT (tDCS) ON CARDIORESPIRATORY PARAMETERS IN HEMIPARETICS ADULTS PATIENTS DUE TO STROKE,Completed,,Phase 1/Phase 2,20,Actual,University of Nove de Julho,,2.0,,,False,,,,True,,,,,,,,,,,,,2023-04-06 03:41:24.284093,2023-04-06 03:41:24.284093,OTHER,,,,,
3993,NCT01816581,,2013-03-15,,,2014-03-25,2013-03-19,2013-03-22,Estimate,,,,,,,2014-03-25,2014-03-26,Estimate,July 2011,,2011-07-31,March 2014,2014-03-31,March 2013,Actual,2013-03-31,May 2012,Actual,2012-05-31,,Interventional,,,Oral Oxycodone After Major Cardiac Surgery,"Prospective, Randomized Clinical Pilot Study: Oral Opiate Targin In Treatment Of Postoperative Pain After Major Cardiac Surgery",Completed,,Phase 4,50,Actual,Medical University of Vienna,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-07 06:41:39.326126,2023-04-07 06:41:39.326126,OTHER,,,,,
3994,NCT02819791,,2016-06-28,,,2022-02-08,2016-06-29,2016-06-30,Estimate,,,,,,,2022-02-08,2022-02-14,Actual,"June 5, 2014",Actual,2014-06-05,February 2022,2022-02-28,"April 14, 2017",Actual,2017-04-14,"April 14, 2017",Actual,2017-04-14,,Interventional,ETHEPAT,,Impact of a Therapeutic Education Program of Patient on the Evolution of the Cardiovascular Chronic Disease,,Completed,,Not Applicable,202,Actual,"University Hospital, Bordeaux",,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-10 02:20:51.569020,2023-04-10 02:20:51.569020,OTHER,,,,,
3995,NCT04330183,,2020-03-23,,,2021-12-22,2020-03-31,2020-04-01,Actual,,,,,,,2021-12-22,2021-12-23,Actual,"July 1, 2020",Actual,2020-07-01,December 2021,2021-12-31,"October 1, 2021",Actual,2021-10-01,"October 1, 2021",Actual,2021-10-01,,Interventional,LDK-SCD,,Low Dose Ketamine and Acute Pain Crisis,Low Dose Ketamine for Acute Pain Crisis in Patients With Sickle Cell Disease,Completed,,Phase 4,20,Actual,Rhode Island Hospital,,2.0,,,False,,,,True,True,False,,,True,,,,,,No,No plan at this time to share IPD with other researchers.,2023-04-10 02:21:14.837577,2023-04-10 02:21:14.837577,OTHER,,,,,
3996,NCT04633187,,2020-11-11,,,2022-10-12,2020-11-11,2020-11-18,Actual,,,,,,,2022-10-12,2022-10-14,Actual,"July 7, 2021",Actual,2021-07-07,May 2022,2022-05-31,April 2024,Anticipated,2024-04-30,April 2024,Anticipated,2024-04-30,,Interventional,RSVTx,,Effects of EDP-938 in Hematopoietic Cell Transplant Recipients Who Are Infected With Acute Respiratory Syncytial Virus (RSV) of the Upper Respiratory Tract,"A Phase 2b, Randomized, Double-Blind, Placebo-Controlled Study Evaluating the Effects of EDP-938 in Hematopoietic Cell Transplant Recipients With Acute Respiratory Syncytial Virus Infection of the Upper Respiratory Tract",Recruiting,,Phase 2,200,Anticipated,"Enanta Pharmaceuticals, Inc",,2.0,,,False,,,,True,True,False,,,,,,,,,,,2023-04-10 02:04:36.853827,2023-04-10 02:04:36.853827,INDUSTRY,,,,,
