,nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
4581,NCT04667364,,11/30/20,,,7/8/21,12/11/20,12/14/20,Actual,,,,,,,7/8/21,7/14/21,Actual,25-Feb-21,Actual,2/25/21,Jul-21,7/31/21,Jan-23,Anticipated,1/31/23,Sep-22,Anticipated,9/30/22,,Interventional,,,Pain in Complex Regional Pain Syndrome,Modulation of Pain Sensitization in Complex Regional Pain Syndrome,Recruiting,,Not Applicable,46,Anticipated,Hospital of South West Jutland,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,,,,,,,,56:26.2,56:26.2
4582,NCT04666233,,12/11/20,,,3/27/21,12/11/20,12/14/20,Actual,,,,,,,3/27/21,4/1/21,Actual,16-Mar-21,Actual,3/16/21,Mar-21,3/31/21,23-Mar-21,Actual,3/23/21,23-Mar-21,Actual,3/23/21,,Interventional,,,Personal Protective Equipment for the Prevention of SARS-Cov-2 During Neonatal Resuscitation,Does Personal Protective Equipment for the Prevention of SARS-Cov-2 Infection Impact the Timing of Ventilation in Neonates Needing Resuscitation at Birth? A Crossover Randomized Controlled Trial,Completed,,Not Applicable,48,Actual,University Hospital Padova,,2,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,Undecided,,57:03.3,57:03.3
4583,NCT04665791,,12/7/20,,,3/1/21,12/7/20,12/14/20,Actual,,,,,,,3/1/21,3/3/21,Actual,2-Mar-21,Actual,3/2/21,Mar-21,3/31/21,Jan-23,Anticipated,1/31/23,Jan-22,Anticipated,1/31/22,,Interventional,,,A Human Controlled Infection Study With Neisseria Lactamica in Malian Adults,A Human Controlled Infection Study to Assess Colonisation and Immunogenicity Following Nasal Inoculation of Malian Adults With Reconstituted Lyophilised Wild Type Neisseria Lactamica (Lactamica Etape 1),Recruiting,,Not Applicable,25,Anticipated,Center for Vaccine Development - Mali,,1,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,No,,57:20.8,57:20.8
4584,NCT04663789,,11/24/20,,,2/9/21,12/5/20,12/11/20,Actual,,,,,,,2/9/21,2/12/21,Actual,1-Dec-20,Actual,12/1/20,Feb-21,2/28/21,30-May-23,Anticipated,5/30/23,1-Dec-22,Anticipated,12/1/22,,Interventional,Double-Lock,,Routine Staple Line Reinforcement for Minimally Invasive Distal Pancreatectomy,"Efficacy of Routine Staple Line Reinforcement Versus no Reinforcement on Pancreatic Fistula After Minimally Invasive Distal Pancreatectomy: A Single Center, Parallel, Randomized Controlled Trial",Recruiting,,Not Applicable,124,Anticipated,Peking Union Medical College Hospital,,2,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,,,58:30.0,58:30.0
4585,NCT04663633,,11/12/20,,,10/4/21,12/4/20,12/11/20,Actual,,,,,,,10/4/21,10/5/21,Actual,17-Sep-19,Actual,9/17/19,Oct-21,10/31/21,20-Jun-23,Anticipated,6/20/23,20-Jul-21,Actual,7/20/21,,Interventional,CST-RG,,"The Effect of Eight-week Specific Core Training on Core Stability, Balances and Jumps in Young Rhythmic Gymnasts","The Effect of Eight-week Specific Core Training on Core Stability, Balances and Jumps in Young Rhythmic Gymnasts",Recruiting,,Not Applicable,44,Anticipated,University Ramon Llull,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,58:35.1,58:35.1
4586,NCT04662775,,11/27/20,,,12/11/20,12/4/20,12/10/20,Actual,,,,,,,12/11/20,12/16/20,Actual,15-Apr-20,Actual,4/15/20,Nov-20,11/30/20,8-Jul-20,Actual,7/8/20,8-Jul-20,Actual,7/8/20,,Interventional,,,Formative Evaluation of The HERizon Project,Formative Evaluation of a Home-based Physical Activity Intervention for Adolescent Girls - The HERizon Project: A Randomised Controlled Trial,Completed,,Not Applicable,42,Actual,Liverpool John Moores University,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,Participant data will only be accessible to the research team and will be destroyed after 5 years as per university policy. All personal data will be anonymised using a participant code. Should a participant want access to their data will may ask for a copy at any time point.,58:57.6,58:57.6
4587,NCT01741649,,12/1/12,,,5/16/13,12/4/12,12/5/12,Estimate,,,,,,,5/16/13,5/17/13,Estimate,Oct-12,,10/31/12,May-13,5/31/13,Apr-13,Actual,4/30/13,Mar-13,Actual,3/31/13,,Interventional,,,Clorhexidine Versus Povidone for the Prevention of Surgical Site Infection After Cesarean Section,"Clorhexidine Versus Povidone for the Prevention of Surgical Site Infection in Patients After Cesarean Section. Randomized, Controlled Trial.",Completed,,Not Applicable,800,Actual,"Saint Thomas Hospital, Panama",,2,,,FALSE,,,,FALSE,,,,,,,,,,,,,13:41.8,13:41.8
4588,NCT04661475,,12/3/20,,,12/9/20,12/9/20,12/10/20,Actual,,,,,,,12/9/20,12/11/20,Actual,1-Jun-21,Anticipated,6/1/21,Dec-20,12/31/20,2-Mar-23,Anticipated,3/2/23,30-Dec-22,Anticipated,12/30/22,,Interventional,,,Dexmedetomidine Adjuvant Treatment for Depressed Patients Undergoing ECT,"Dexmedetomidine Adjuvant Treatment for Depressed Patients Undergoing ECT: A Double Blind, Placebo Controlled, Randomized Feasibility Study Protocol",Not yet recruiting,,Phase 4,76,Anticipated,Sultan Qaboos University,,2,,,FALSE,,,,,FALSE,FALSE,,,FALSE,,,,,,Undecided,,59:48.8,59:48.8
4589,NCT04661319,,12/3/20,,,12/21/20,12/3/20,12/10/20,Actual,,,,,,,12/21/20,12/23/20,Actual,2-Jan-21,Anticipated,1/2/21,Dec-20,12/31/20,30-Jun-22,Anticipated,6/30/22,30-Jan-22,Anticipated,1/30/22,,Interventional,,,Impact of Video Editing Training for Novice Trainees in Laparoscopic Cholecystectomy,"Impact of Video Editing Training for Novice Trainees in Laparoscopic Cholecystectomy; a Multicenter, Randomized, Controlled Trial",Not yet recruiting,,Not Applicable,90,Anticipated,Seoul St. Mary's Hospital,,2,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,No,,59:59.4,59:59.4
4590,NCT04660188,,3/18/20,,,9/15/21,12/8/20,12/9/20,Actual,,,,,,,9/15/21,9/16/21,Actual,1-Mar-21,Actual,3/1/21,Sep-21,9/30/21,31-Jul-22,Anticipated,7/31/22,31-Jul-22,Anticipated,7/31/22,,Interventional,BASIC,,Impact of a Breast cAncer Survivorship Interprofessional Community Care Model,Impact of a Breast cAncer Survivorship Interprofessional Community Care Model (BASIC): A Randomized Controlled Trial,"Active, not recruiting",,Not Applicable,70,Anticipated,"National Cancer Centre, Singapore",,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,00:30.0,00:30.0
4591,NCT04659395,,11/12/20,,,12/2/20,12/2/20,12/9/20,Actual,,,,,,,12/2/20,12/9/20,Actual,19-Sep-19,Actual,9/19/19,Dec-20,12/31/20,11-Nov-20,Actual,11/11/20,30-Jan-20,Actual,1/30/20,,Interventional,,,How to Develop a Training Program for Nurses in Ultrasound Guided Femoral Nerve Block,How to Develop a Training Program for Nurses in Ultrasound Guided Femoral - a Methodology Study,Completed,,Not Applicable,5,Actual,Sykehuset i Vestfold HF,,1,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,No plan for sharing IPD,00:50.0,00:50.0
4592,NCT04659239,,12/5/20,,,2/9/21,12/8/20,12/9/20,Actual,,,,,,,2/9/21,2/10/21,Actual,28-Jan-21,Actual,1/28/21,Feb-21,2/28/21,Jul-22,Anticipated,7/31/22,Sep-21,Anticipated,9/30/21,,Interventional,,,"The Efficacy, Safety and Immunogenicity Study of Inactivated SARS-CoV-2 Vaccine for Preventing Against COVID-19","A Randomized, Double-Blinded, Placebo Controlled Phase III Clinical Trial of SARS-CoV-2 Vaccine, Inactivated (Vero Cell) in Adults Aged 18 Years and Above",Enrolling by invitation,,Phase 3,34020,Anticipated,Chinese Academy of Medical Sciences,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,,,01:08.8,01:08.8
4593,NCT04658914,,11/18/20,,,4/16/21,12/1/20,12/9/20,Actual,,,,,,,4/16/21,4/20/21,Actual,15-Apr-21,Actual,4/15/21,Apr-21,4/30/21,Jun-23,Anticipated,6/30/23,Jun-22,Anticipated,6/30/22,,Interventional,,,Human Challenge With Live-attenuated Rotavirus to Assess Next-generation Rotavirus Vaccines in Africa,Human Challenge With Live-attenuated Rotavirus to Assess Next-generation Rotavirus Vaccines in Africa,Recruiting,,Phase 2,720,Anticipated,Centre for Infectious Disease Research in Zambia,,4,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,after study completion,,,Yes,"Communicate with the participants results of the study and plans to share de-identified data. Disseminate to internal research meetings as well as the Ministry of Health Zambia.

Submit manuscripts, publications, in peer review journal and also present at local and international scientific conferences",01:20.5,01:20.5
4594,NCT04565522,,9/23/20,,,5/26/21,9/24/20,9/25/20,Actual,,,,,,,5/26/21,5/27/21,Actual,1-Oct-20,Actual,10/1/20,May-21,5/31/21,31-Mar-22,Anticipated,3/31/22,31-Dec-21,Anticipated,12/31/21,,Observational,DIAL-COVID-19,,Transmission of COVID-19 Virus Among Patients and Staff in Dialysis Centers,Transmission of COVID-19 Among Patients and Health Personnel in Dialysis Centers: a Cohort Prospective Study (DIAL-COVID-19),Recruiting,,,5000,Anticipated,A. Manzoni Hospital,,,2,,FALSE,,,,TRUE,,,,,,,,,,,Undecided,,00:10.9,00:10.9
4595,NCT04657497,,11/9/20,,,6/11/21,12/6/20,12/8/20,Actual,,,,,,,6/11/21,6/14/21,Actual,9-Nov-20,Actual,11/9/20,May-21,5/31/21,9-Apr-21,Actual,4/9/21,26-Mar-21,Actual,3/26/21,,Interventional,,,A Study of FOY-305 in Patients With SARS-Cov-2 Infection (COVID-19),"A Placebo-controlled, Multicenter, Double-blind, Randomized, Parallel-group Comparative Study in SARS-CoV-2 Infection (COVID-19)",Completed,,Phase 3,155,Actual,Ono Pharmaceutical Co. Ltd,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,FALSE,,,,,https://www.ono.co.jp/eng/rd/policy.html,Yes,,02:30.5,02:30.5
4596,NCT03056261,,2/12/17,,,2/17/17,2/14/17,2/17/17,Actual,,,,,,,2/17/17,2/20/17,Actual,Apr-17,Anticipated,4/30/17,Feb-17,2/28/17,Jul-17,Anticipated,7/31/17,Jun-17,Anticipated,6/30/17,,Interventional,,,The Effect of Combined General-epidural vs General Anaesthesia on Postoperative Gastrointestinal Surgery,"The Effect of Combined General-epidural vs General Anaesthesia on Postoperative Intestinal Function Recovery and Infection in Neonates and Infants Undergoing Gastrointestinal Surgery: a Prospective, Randomised, Controlled Trial",Unknown status,Not yet recruiting,Not Applicable,60,Anticipated,Bnai Zion Medical Center,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,No,,05:17.2,05:17.2
4597,NCT04656938,,11/19/20,,,12/3/20,12/3/20,12/7/20,Actual,,,,,,,12/3/20,12/7/20,Actual,1-May-18,Actual,5/1/18,Dec-20,12/31/20,May-21,Anticipated,5/31/21,May-21,Anticipated,5/31/21,,Interventional,,,Promoting Health LongevIty Through Mitigation and Prevention of Frailty in Community-dwelling Elderly (Pro-LIFE),Promoting Health LongevIty Through Mitigation and Prevention of Frailty in Community-dwelling Elderly (Pro-LIFE),Recruiting,,Not Applicable,700,Anticipated,Sengkang General Hospital,,,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,No,,02:38.4,02:38.4
4598,NCT04656613,,11/30/20,,,12/4/20,12/4/20,12/7/20,Actual,,,,,,,12/4/20,12/7/20,Actual,Dec-20,Anticipated,12/31/20,Dec-20,12/31/20,Dec-21,Anticipated,12/31/21,Aug-21,Anticipated,8/31/21,,Interventional,SPUTNIK-UAE,,A Phase III Clinical Trial of the Immunogenicity and Safety of the Gam-COVID-Vac Vaccine Against COVID-19 in the UAE,"A Phase III, Randomized, Double -Blind, Placebo-controlled Trial to Evaluate Immunogenicity and Safety of the Gam-COVID-Vac Combined Vector Vaccine in Prophylactic Treatment for SARS-СoV-2 Infection in the United Arab Emirates",Not yet recruiting,,Phase 3,1000,Anticipated,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,2,,,FALSE,,,,,FALSE,FALSE,,,,,,,,,No,,02:54.0,02:54.0
4599,NCT04655131,,11/22/20,,,12/3/20,12/3/20,12/7/20,Actual,,,,,,,12/3/20,12/7/20,Actual,18-Jun-18,Actual,6/18/18,Dec-20,12/31/20,25-Nov-18,Actual,11/25/18,25-Nov-18,Actual,11/25/18,,Interventional,,,Effect of Protein Intake on Post Prandial Hyperglycemia in Children and Adolescents With Type1 Diabetes Mellitus,Effect of Protein Intake on Post Prandial Hyperglycemia in Children and Adolescents With Type1 Diabetes Mellitus,Completed,,Not Applicable,11,Actual,University Hospitals Cleveland Medical Center,,6,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,03:47.9,03:47.9
4600,NCT04653441,,3/6/19,,,11/28/20,11/28/20,12/4/20,Actual,,,,,,,11/28/20,12/4/20,Actual,15-Sep-11,Actual,9/15/11,Nov-20,11/30/20,30-Jul-17,Actual,7/30/17,30-Jul-16,Actual,7/30/16,,Interventional,,,Resilience-based Psychosocial Intervention Among Children Affected by HIV/AIDS,Resilience-based Psychosocial Intervention Among Children Affected by HIV/AIDS in China,Completed,,Not Applicable,790,Actual,University of South Carolina,,4,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,04:49.8,04:49.8
4601,NCT04652141,,9/3/20,,,12/30/20,11/25/20,12/3/20,Actual,,,,,,,12/30/20,1/5/21,Actual,1-Dec-20,Actual,12/1/20,Dec-20,12/31/20,1-Oct-23,Anticipated,10/1/23,1-Oct-22,Anticipated,10/1/22,,Interventional,ADVERT,,Asthma Diagnosis Verified by Lung Function,Asthma Diagnosis Determined by Lung Function and a Clinical Decision Support System,Recruiting,,Not Applicable,146,Anticipated,Karolinska Institutet,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,No,Data sharing will not be possible.,05:48.7,05:48.7
4602,NCT04651790,,11/20/20,,,2/25/21,12/1/20,12/3/20,Actual,,,,,,,2/25/21,3/2/21,Actual,27-Nov-20,Actual,11/27/20,Feb-21,2/28/21,Mar-22,Anticipated,3/31/22,Jan-22,Anticipated,1/31/22,,Interventional,CoronaVac3CL,,"Efficacy, Safety, and Immunogenicity of Two Vaccination Schedules of an Inactivated Vaccine Against COVID-19 in Adults","Multicenter, Phase 3, Randomized Clinical Study to Evaluate the Efficacy, Safety and Immunogenicity of Two Vaccination Schedules of an Inactivated Vaccine Against SARS-CoV-2 Infection in Adults.",Recruiting,,Phase 3,2300,Anticipated,Pontificia Universidad Catolica de Chile,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,FALSE,,,,,,No,,06:12.7,06:12.7
4603,NCT04649086,,9/29/20,,,5/18/21,11/30/20,12/2/20,Actual,,,,,,,5/18/21,5/19/21,Actual,5-Jun-20,Actual,6/5/20,May-21,5/31/21,Oct-22,Anticipated,10/31/22,Oct-22,Anticipated,10/31/22,,Interventional,CovExc,,Muscular Rehabilitation by Eccentric Exercise After Severe COVID-19 Infection,Muscular Rehabilitation by Eccentric Exercise After Severe COVID-19 Infection: Research Protocol for Randomized Controlled Trial (CovExc),Recruiting,,Not Applicable,120,Anticipated,"University Hospital, Clermont-Ferrand",,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,,,07:41.7,07:41.7
4604,NCT04648800,,10/18/20,,,11/30/20,11/30/20,12/2/20,Actual,,,,,,,11/30/20,12/2/20,Actual,7-Jul-20,Actual,7/7/20,Nov-20,11/30/20,Apr-21,Anticipated,4/30/21,Dec-20,Anticipated,12/31/20,,Interventional,,,Clinical Trial Evaluating the Effect of BCG Vaccination on the Incidence and Severity of SARS-CoV-2 Infections Among Healthcare Professionals During the COVID-19 Pandemic in Poland,"A Multi-centre, Randomised, Double-blind, Placebo-controlled Phase III Clinical Trial Evaluating the Effect of BCG Vaccination on the Incidence and Severity of SARS-CoV-2 Infections Among Healthcare Professionals During the COVID-19 Pandemic in Poland",Recruiting,,Phase 3,1000,Anticipated,University of Rzeszow,,3,,,FALSE,,,,TRUE,FALSE,FALSE,,,FALSE,,,,,,Undecided,,07:45.4,07:45.4
4605,NCT04648813,,11/23/20,,,9/28/21,11/30/20,12/2/20,Actual,,,,,,,9/28/21,9/30/21,Actual,13-Nov-20,Actual,11/13/20,Sep-21,9/30/21,20-Apr-21,Actual,4/20/21,20-Apr-21,Actual,4/20/21,,Interventional,,,Tiotropium Efficacy Against Allergen Induced Early Asthmatic Responses,Tiotropium Efficacy Against Allergen Induced Early Asthmatic Responses,Completed,,Phase 4,15,Actual,University of Saskatchewan,,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,FALSE,,,,,,No,,07:53.8,07:53.8
4606,NCT01744990,,12/3/12,,,10/9/18,12/6/12,12/7/12,Estimate,,,,,,,10/9/18,10/11/18,Actual,Oct-12,,10/31/12,Oct-18,10/31/18,Sep-18,Actual,9/30/18,Dec-16,Actual,12/31/16,,Interventional,ProNut,,Tree Nuts Allergies: Does a Single Nut Allergy Necessitate the Dietary Eviction of Other Tree Nuts?,Tree Nuts Allergies: Does a Single Nut Allergy Necessitate the Dietary Eviction?,Completed,,Not Applicable,130,Actual,"University Hospital, Geneva",,1,,,FALSE,,,,FALSE,,,,,,,,,,,,,16:24.3,16:24.3
4607,NCT01745263,,12/6/12,,,8/8/18,12/6/12,12/10/12,Estimate,,,,,,,8/8/18,8/9/18,Actual,20-Dec-12,Actual,12/20/12,Aug-18,8/31/18,19-Jan-18,Actual,1/19/18,17-Nov-17,Actual,11/17/17,,Interventional,DO-HEALTH,,DO-HEALTH / Vitamin D3 - Omega3 - Home Exercise - Healthy Ageing and Longevity Trial,Vitamin D3 - Omega3 - Home Exercise - Healthy Ageing and Longevity Trial (Acronym: DO-HEALTH),Completed,,Phase 3,2157,Actual,University of Zurich,,8,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,,,,,,16:36.8,16:36.8
4608,NCT04647695,,11/27/20,,,12/9/20,11/27/20,12/1/20,Actual,,,,,,,12/9/20,12/10/20,Actual,20-Nov-20,Actual,11/20/20,Nov-20,11/30/20,30-Sep-21,Anticipated,9/30/21,31-Jul-21,Anticipated,7/31/21,,Interventional,,,IFN-beta 1b and Remdesivir for COVID19,An Open-label Randomized Controlled Trial on Interferon β-1b and Remdesivir Combination Versus Remdesivir as Treatment for COVID-19 Infection,Recruiting,,Phase 2,100,Anticipated,The University of Hong Kong,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,Upon study publication for 12 months,Approval by the IRB panel,,Yes,Anonymous IPD will be shared upon request to the HKU IRB and approved by the panel,08:39.7,08:39.7
4609,NCT04646980,,11/15/20,,,11/20/20,11/20/20,11/30/20,Actual,,,,,,,11/20/20,11/30/20,Actual,28-Nov-18,Actual,11/28/18,Nov-20,11/30/20,28-Feb-19,Actual,2/28/19,28-Feb-19,Actual,2/28/19,,Interventional,,,Biobran/MGN-3 Increases Innate Resistance and Reduces the Incidence of Influenza-like Illnesses,"Dietary Supplementation With Biobran/MGN-3 Increases Innate Resistance Against Viral Infections That Cause Influenza-like Illnesses in Elderly Subjects: a Randomized, Double-blind, Placebo-controlled Clinical Trial",Completed,,Not Applicable,80,Actual,Zagazig University,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,,,,Upon request,,,Yes,Share results upon request.,08:49.8,08:49.8
4610,NCT04646694,,11/17/20,,,11/23/20,11/23/20,11/30/20,Actual,,,,,,,11/23/20,11/30/20,Actual,17-Nov-20,Actual,11/17/20,Nov-20,11/30/20,1-Dec-21,Anticipated,12/1/21,17-Nov-21,Anticipated,11/17/21,,Interventional,KAPA,,The Ketamine for Acute Postoperative Analgesia (KAPA) Trial,The Ketamine for Acute Postoperative Analgesia (KAPA) Trial,Recruiting,,Phase 3,40,Anticipated,"University Health Network, Toronto",,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,09:10.4,09:10.4
4611,NCT04644484,,11/16/20,,,9/23/21,11/19/20,11/25/20,Actual,,,,,,,9/23/21,9/30/21,Actual,23-Sep-20,Actual,9/23/20,Sep-21,9/30/21,30-Dec-22,Anticipated,12/30/22,26-Jun-22,Anticipated,6/26/22,,Interventional,,,A Phase III Clinical Study to Evaluate SYN023's Efficacy and Safety,A Phase III Randomized Blinded Study to Evaluate SYN023 Compared to Human Rabies Immune Globulin in Post Exposure Prophylaxis of Rabies in Adults With Category III Rabies Exposure Risks,"Active, not recruiting",,Phase 3,1000,Anticipated,"Synermore Biologics (Suzhou) Co., Ltd.",,2,,,FALSE,,,,FALSE,TRUE,FALSE,,,,,,,,,No,,10:38.1,10:38.1
4612,NCT04644198,,11/18/20,,,5/10/21,11/24/20,11/25/20,Actual,,,,,,,5/10/21,5/12/21,Actual,1-Jun-21,Anticipated,6/1/21,Nov-20,11/30/20,1-Dec-21,Anticipated,12/1/21,1-Dec-21,Anticipated,12/1/21,,Interventional,,,Convalescent Plasma Transfusion in Severe COVID-19 Patients in Jamaica,Pilot Study of Convalescent COVID-19 Plasma Transfusion in Severe COVID-19 Patients at a Type A Teaching Hospital in Jamaica,Recruiting,,Phase 2,30,Anticipated,The University of The West Indies,,2,,,FALSE,,,,TRUE,FALSE,FALSE,,,FALSE,,,,,,,,10:54.2,10:54.2
4613,NCT01746199,,11/30/12,,,11/26/20,12/6/12,12/10/12,Estimate,,,,,,,11/26/20,11/30/20,Actual,Dec-13,Actual,12/31/13,Nov-20,11/30/20,Dec-19,Actual,12/31/19,Oct-15,Actual,10/31/15,,Interventional,MACOMBA,,Efficacy of Antifolates Against Malaria in HIV-infected Pregnant Women and the Emergence of Induced Resistance in Plasmodium Falciparum,Comparative Study of Efficacy of Two Antifolates Prophylactic Strategies Against Malaria in HIV Positive Pregnant Women (MACOMBA Study),Completed,,Phase 3,193,Actual,Institut Pasteur,,2,,,FALSE,,,,TRUE,,,,,,,,,,,,,17:18.9,17:18.9
4614,NCT04643639,,9/15/20,,,3/11/21,11/19/20,11/25/20,Actual,,,,,,,3/11/21,3/12/21,Actual,16-Sep-20,Actual,9/16/20,Mar-21,3/31/21,31-Aug-21,Anticipated,8/31/21,Aug-21,Anticipated,8/31/21,,Interventional,EndoSorb,,Assessing the Effects of CytoSorb Hemoperfusion on the Development on Immunoparalysis,An Open-label Randomized Controlled Experimental Endotoxemia Study on the Effects of the Cytokine-adsorber CytoSorb on the Development of Immunoparalysis in Humans,Recruiting,,Phase 3,24,Anticipated,Radboud University Medical Center,,2,,,FALSE,,,,TRUE,FALSE,TRUE,,,TRUE,,,,,,Undecided,,11:10.9,11:10.9
4615,NCT04642339,,11/16/20,,,11/23/20,11/23/20,11/24/20,Actual,,,,,,,11/23/20,11/24/20,Actual,Nov-20,Anticipated,11/30/20,Nov-20,11/30/20,Dec-21,Anticipated,12/31/21,Oct-21,Anticipated,10/31/21,,Interventional,VENEZUELA,,"Clinical Trial of the Immunogenicity, Safety, and Efficacy of the Gam-COVID-Vac Vaccine Against COVID-19 in Venezuela","Randomized, Double-blind, Placebo Controlled, Clinical Trial of the Immunogenicity, Safety, and Efficacy of the Gam-COVID-Vac Combined Vector Vaccine in Prophylactic Treatment for SARS-СoV-2 Infection",Not yet recruiting,,Phase 3,2000,Anticipated,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,2,,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,No,,11:59.8,11:59.8
